SEASON_ID,TEAM_ID,PLAYER_AGE,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,position
2000-01,0,25.0,1461.0,139,371,0.375,1,10,0.1,54,66,0.818,23,145,168,311,101,4,91,155,333,Guard
1996-97,1610612761,24.0,729.0,79,173,0.457,0,2,0.0,31,61,0.508,102,132,234,31,24,44,29,97,189,Center
1951-52,1610612737,22.0,54.0,4,18,0.222,,,,3,9,0.333,,,9,1,,,,7,11,Guard
2005-06,1610612743,22.0,2941.0,756,1572,0.481,37,152,0.243,573,709,0.808,122,272,394.0,216,88,42,218,229,2122,Forward
2022-23,1610612745,24.0,28.0,2,9,0.222,2,8,0.25,3,3,1.0,0,0,0,3,0,0,1,1,9,Guard
1955-56,1610612752,25.0,1702.0,277,668,0.415,,,,331,469,0.706,,,623,47,,,,293,885,Center
1971-72,1610612764,26.0,3171.0,409,822,0.498,,,,171,272,0.629,,,1336,278,,,,218,989,Center
1997-98,0,23.0,2545.0,424,975,0.435,47,195,0.241,354,450,0.787,105,161,266,241,89,59,224,175,1249,Forward
1997-98,1610612743,26.0,2212.0,269,636,0.423,63,164,0.384,150,186,0.806,40,107,147,277,86,7,85,149,751,Guard
2006-07,0,31.0,973.0,128,322,0.398,44,130,0.338,86,95,0.905,15,54,69,172,26,1,90,75,386,
1967-68,1610612737,32.0,823.0,161,355,0.454,,,,83,106,0.783,,,62,73,,,,93,405,Guard
2021-22,1610612758,31.0,455.0,76,151,0.503,1,1,1.0,32,60,0.533,72,89,161,18,11,12,29,52,185,Center-Forward
2020-21,1610612749,26.0,32.0,6,13,0.462,1,5,0.2,3,3,1.0,2,4,6,3,0,1,4,4,16,Guard
1980-81,1610612755,32.0,372.0,87,158,0.551,1.0,6.0,0.167,27,31,0.871,8.0,47.0,55,30,20.0,2.0,25.0,45,202,Forward
2007-08,1610612737,22.0,2540.0,333,668,0.499,0,5,0.0,155,212,0.731,248,537,785,124,60,76,137,267,821,Center-Forward
1959-60,1610612738,23.0,808.0,113,332,0.34,,,,59,117,0.504,,,312,27,,,,158,285,Forward
1973-74,1610612744,30.0,1642.0,129,284,0.454,,,,62,107,0.579,188.0,410.0,598,68,27.0,17.0,,179,320,Forward
2000-01,1610612746,25.0,583.0,64,161,0.398,0,0,0.0,32,59,0.542,55,113,168,18,14,11,32,61,160,Forward-Center
2021-22,1610612760,25.0,120.0,13,48,0.271,1,21,0.048,5,7,0.714,5,8,13,1,1,0,3,8,32,Guard-Forward
2001-02,1610612749,26.0,2525.0,530,1148,0.462,229,528,0.434,214,245,0.873,81,231,312.0,271,88,18,159,157,1503,Guard
2004-05,1610612754,27.0,1806.0,330,819,0.403,103,286,0.36,190,229,0.83,44,206,250,119,64,14,123,154,953,Guard-Forward
2008-09,1610612765,31.0,2279.0,466,1043,0.447,70,190,0.368,223,263,0.848,44,163,207,297,40,4,133,176,1225,Guard
1999-00,1610612739,28.0,31.0,4,9,0.444,0,0,0.0,3,4,0.75,4,4,8,1,4,1,2,7,11,Forward
2013-14,1610612754,26.0,392.0,44,117,0.376,10,42,0.238,12,20,0.6,4,40,44,50,10,1,22,19,110,Guard
1986-87,1610612743,22.0,286.0,51,135,0.378,3,15,0.2,42,66,0.636,12,29,41,35,13,6,33,48,147,Guard
2003-04,1610612761,31.0,2579.0,413,884,0.467,120,298,0.403,120,162,0.741,182,527,709,94,80,104,95,200,1066,Forward
2000-01,1610612759,33.0,115.0,16,40,0.4,7,18,0.389,0,2,0.0,1,11,12,7,5,0,3,13,39,Guard
2021-22,1610612738,27.0,112.0,18,38,0.474,8,16,0.5,9,9,1.0,5,23,28,6,4,1,8,13,53,Forward
1990-91,1610612746,25.0,37.0,5,19,0.263,0,0,0.0,4,6,0.667,8,8,16,1,0,0,4,9,14,Center
2008-09,1610612763,34.0,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,Center
2016-17,1610612742,25.0,84.0,13,39,0.333,3,11,0.273,6,7,0.857,1,8,9,19,2,0,3,5,35,Guard
1974-75,0,31.0,1579.0,191,421,0.454,,,,62,93,0.667,110.0,280.0,390,111,34.0,26.0,,167,444,Forward
1984-85,1610612749,24.0,1083.0,162,317,0.511,0,0,0.0,89,127,0.701,92,164,256,40,21,82,63,179,413,Center
2024-25,1610612754,30.0,129.0,30,55,0.545,5,16,0.313,9,12,0.75,7,20,27,21,4,1,5,8,74,Forward
1971-72,1610612756,25.0,145.0,23,70,0.329,,,,9,21,0.429,,,13,18,,,,26,55,Guard
2009-10,1610612760,20.0,1738.0,233,578,0.403,93,248,0.375,194,240,0.808,47,197,244,137,80,20,106,200,753,Guard
1993-94,1610612750,24.0,374.0,40,126,0.317,1,3,0.333,50,68,0.735,21,34,55,22,16,4,19,34,131,Forward
1962-63,1610612738,25.0,83.0,11,38,0.289,,,,4,11,0.364,,,14,2,,,,5,26,Forward
2004-05,1610612765,27.0,2927.0,510,1160,0.44,36,118,0.305,368,429,0.858,74,221,295,372,77,13,217,232,1424,Guard
2014-15,1610612750,32.0,19.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,0,0,Center
1948-49,1610610029,30.0,,30,121,0.248,,,,42,55,0.764,,,,19,,,,28,102,Center
1980-81,1610612760,32.0,1986.0,505,1035,0.488,23.0,64.0,0.359,173,208,0.832,53.0,122.0,175,233,88.0,13.0,131.0,141,1206,Guard
1948-49,1610612758,34.0,,124,363,0.342,,,,72,124,0.581,,,,112,,,,188,320,Center
1946-47,0,26.0,,259,879,0.295,,,,235,325,0.723,,,,84,,,,176,753,Forward
1970-71,1610612752,25.0,13.0,1,1,1.0,,,,2,3,0.667,,,0,2,,,,3,4,Guard
2016-17,1610612757,25.0,512.0,73,183,0.399,34,92,0.37,38,49,0.776,8,53,61,67,32,2,41,38,218,Guard
2004-05,1610612751,27.0,1167.0,132,332,0.398,22,68,0.324,53,69,0.768,83,161,244,88,34,18,66,111,339,Forward
2004-05,1610612737,42.0,344.0,35,90,0.389,0,2,0.0,17,23,0.739,29,47,76,9,8,7,15,53,87,Center-Forward
1984-85,1610612751,25.0,92.0,9,23,0.391,0,0,0.0,4,6,0.667,4,9,13,11,4,2,5,7,22,Guard
2024-25,1610612740,32.0,54.0,5,11,0.455,0,4,0.0,5,6,0.833,2,10,12,8,2,5,3,7,15,Forward-Center
1946-47,1610610028,26.0,,36,164,0.22,,,,30,44,0.682,,,,38,,,,72,102,Guard
2008-09,1610612737,29.0,1975.0,355,795,0.447,87,242,0.36,177,233,0.76,22,146,168,158,88,17,128,173,974,Guard
2022-23,1610612763,27.0,2214.0,392,991,0.396,143,439,0.326,120,154,0.779,45,199,244,189,65,16,104,240,1047,Guard-Forward
1999-00,1610612761,31.0,2479.0,313,712,0.44,0,0,0.0,284,371,0.765,235,461,696,105,38,100,121,267,910,Forward-Center
2010-11,1610612761,25.0,2353.0,525,1173,0.448,77,223,0.345,287,350,0.82,74,269,343,119,34,46,152,160,1414,Center-Forward
2013-14,1610612764,27.0,215.0,21,72,0.292,8,25,0.32,2,3,0.667,7,17,24,40,5,1,17,13,52,Guard
1972-73,1610612757,23.0,1333.0,243,590,0.412,,,,126,161,0.783,,,111,175,,,,174,612,Guard
1989-90,1610612742,32.0,2199.0,295,665,0.444,2,9,0.222,108,159,0.679,76,315,391,119,51,106,106,243,700,Center
1987-88,0,32.0,1705.0,302,643,0.47,0.0,1.0,0.0,210,321,0.654,119,293,412,78,16,37,130,216,814,Center
1994-95,1610612753,25.0,7.0,0,2,0.0,0,0,0.0,1,2,0.5,1,2,3,0,0,0,1,1,1,Center
1984-85,1610612762,24.0,873.0,164,320,0.513,1,1,1.0,121,144,0.84,68,83,151,65,18,10,68,96,450,Forward
2014-15,1610612750,27.0,23.0,3,8,0.375,0,0,0.0,2,2,1.0,2,3,5,0,1,0,2,8,8,Center
2008-09,1610612739,24.0,3054.0,789,1613,0.489,132,384,0.344,594,762,0.78,106,507,613,587,137,93,241,139,2304,Forward
2000-01,1610612744,31.0,836.0,64,159,0.403,1,3,0.333,39,63,0.619,90,119,209,36,28,20,40,102,168,Forward
2018-19,1610612746,32.0,226.0,23,66,0.348,13,40,0.325,5,7,0.714,4,43,47,10,3,3,7,29,64,Forward
2021-22,1610612741,22.0,1055.0,108,258,0.419,47,133,0.353,20,26,0.769,39,164,203,66,36,5,26,62,283,Guard-Forward
1979-80,1610612749,28.0,2623.0,535,1116,0.479,38.0,102.0,0.373,184,214,0.86,48,175,223,362,101,28,186.0,208,1292,Guard
2011-12,1610612751,32.0,94.0,8,21,0.381,3,12,0.25,2,5,0.4,5,6,11,3,2,0,3,15,21,Guard-Forward
2001-02,1610612754,24.0,2443.0,289,760,0.38,42,175,0.24,131,186,0.704,78,220,298,647,138,40,270,248,751,Guard
1994-95,1610612748,29.0,62.0,5,12,0.417,0,0,0.0,6,10,0.6,1,10,11,4,2,0,4,11,16,Forward
1999-00,1610612749,34.0,248.0,23,62,0.371,11,29,0.379,9,13,0.692,1,16,17,44,11,0,14,23,66,Guard
1988-89,1610612759,23.0,2065.0,357,827,0.432,32,129,0.248,181,243,0.745,49,153,202,301,86,8,178,136,927,Guard
1992-93,1610612750,23.0,2823.0,503,1061,0.474,4,40,0.1,462,553,0.835,171,537,708,223,105,83,275,290,1472,Forward-Center
2018-19,1610612745,34.0,2802.0,207,523,0.396,146,387,0.377,41,59,0.695,121,358,479,96,132,39,63,252,601,Forward
1999-00,1610612754,31.0,2127.0,302,602,0.502,0,0,0.0,139,203,0.685,256,473,729,64,52,94,91,203,743,Center-Forward
2018-19,0,30.0,2607.0,300,777,0.386,162,465,0.348,95,106,0.896,46,277,323,146,121,36,104,164,857,Forward-Guard
2010-11,1610612759,28.0,197.0,31,59,0.525,23,42,0.548,8,8,1.0,4,19,23,3,1,5,4,11,93,Forward
2005-06,1610612746,34.0,412.0,52,96,0.542,0,0,0.0,31,41,0.756,13,51,64,9,5,19,24,59,135,Center
2006-07,1610612748,23.0,136.0,19,60,0.317,5,23,0.217,8,12,0.667,4,12,16,8,3,2,6,8,51,Guard
1992-93,1610612757,31.0,1719.0,281,642,0.438,8,28,0.286,116,183,0.634,126,280,406,121,80,41,84,181,686,
2013-14,1610612743,30.0,866.0,164,383,0.428,58,154,0.377,71,85,0.835,21,60,81,112,36,4,58,92,457,Guard
2023-24,0,24.0,1624.0,235,469,0.501,26,97,0.268,69,112,0.616,191,296,487.0,97,46,68,83,143,565,Forward
1990-91,1610612747,25.0,108.0,17,50,0.34,0,0,0.0,12,21,0.571,14,17,31,10,4,1,13,24,46,Forward
2001-02,1610612754,29.0,1937.0,387,871,0.444,52,146,0.356,156,186,0.839,29,220,249,197,45,29,105,148,982,Guard-Forward
2008-09,1610612762,30.0,2409.0,431,888,0.485,90,202,0.446,273,334,0.817,124,433,557,120,54,53,132,219,1225,Center
2007-08,1610612753,26.0,1961.0,283,603,0.469,64,154,0.416,125,151,0.828,28,215,243,383,63,4,141,167,755,Guard
1987-88,1610612759,28.0,2227.0,425,805,0.528,1,5,0.2,268,349,0.768,167,316,483,266,74,36,207,275,1119,Forward
2000-01,1610612766,31.0,15.0,2,2,1.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,3,2,4,Guard
1950-51,1610612738,24.0,0.0,98,295,0.332,,,,86,127,0.677,,,291.0,64,,,,157,282,Forward
2014-15,1610612746,31.0,126.0,17,51,0.333,7,20,0.35,5,6,0.833,3,8,11,20,6,0,8,8,46,Guard
2013-14,1610612752,22.0,1875.0,294,687,0.428,130,358,0.363,106,128,0.828,19,102,121,66,44,7,47,144,824,Guard-Forward
2010-11,1610612752,25.0,1971.0,314,755,0.416,143,383,0.373,85,107,0.794,65,179,244,244,89,4,89,177,856,Guard
1989-90,0,27.0,387.0,64,146,0.438,4,15,0.267,28,37,0.757,9,32,41,54,27,1,27,53,160,Guard
2012-13,1610612765,25.0,224.0,33,46,0.717,0,0,0.0,11,37,0.297,24,21,45,9,5,9,14,32,77,Center
1972-73,1610612758,29.0,483.0,80,180,0.444,,,,64,76,0.842,,,120,19,,,,69,224,Forward
2023-24,1610612758,24.0,37.0,4,6,0.667,0,2,0.0,0,0,0.0,1,6,7,2,1,1,2,8,8,Forward
1991-92,0,34.0,1075.0,112,245,0.457,0,0,0.0,61,86,0.709,99,190,289,33,8,49,48,103,285,Center
2020-21,1610612758,27.0,369.0,42,99,0.424,16,44,0.364,21,23,0.913,11,34,45,20,4,3,11,23,121,Forward
1984-85,1610612738,26.0,2564.0,419,792,0.529,15,56,0.268,118,136,0.868,76,192,268.0,399,122,6,149,228,971,Guard
2019-20,1610612743,23.0,746.0,117,301,0.389,58,161,0.36,33,38,0.868,9,68,77,48,31,6,36,50,325,Guard
1988-89,1610612747,29.0,1491.0,231,494,0.468,0,1,0.0,253,343,0.738,81,189,270,58,30,65,103,130,715,Forward
2018-19,1610612748,23.0,1960.0,324,749,0.433,96,256,0.375,86,137,0.628,63,292,355,282,72,19,142,177,830,Forward-Guard
1993-94,1610612759,22.0,339.0,25,82,0.305,10,30,0.333,12,15,0.8,5,24,29,53,11,1,37,53,72,Guard
1999-00,1610612744,21.0,1306.0,267,686,0.389,18,74,0.243,173,235,0.736,61,129,190,130,61,16,100,97,725,Guard
2010-11,1610612766,33.0,2405.0,435,1059,0.411,121,359,0.337,249,305,0.816,53,251,304,241,80,28,209,161,1240,Guard-Forward
2002-03,0,38.0,99.0,5,19,0.263,0,0,0.0,3,4,0.75,8,12,20,4,1,1,7,18,13,Forward
1985-86,1610612754,23.0,461.0,69,180,0.383,1,9,0.111,18,35,0.514,14,16,30,67,38,4,40,61,157,Guard
2020-21,1610612747,28.0,368.0,55,141,0.39,42,114,0.368,16,21,0.762,4,30,34,11,3,6,14,37,168,Guard
1982-83,1610612747,27.0,2711.0,533,1123,0.475,0.0,13.0,0.0,125,168,0.744,61,144,205,566,104,4,237,176,1191,Guard
1991-92,1610612765,28.0,129.0,13,33,0.394,0,1,0.0,4,13,0.308,12,18,30,6,6,4,7,23,30,Forward
1958-59,1610612752,22.0,1545.0,176,498,0.353,,,,83,99,0.838,,,315,66,,,,152,435,Forward
1993-94,1610612752,26.0,1402.0,162,288,0.563,0,0,0.0,50,105,0.476,150,194,344,88,76,13,89,175,374,Forward
1949-50,1610612737,33.0,0.0,13,45,0.289,,,,15,21,0.714,,,0.0,8,,,,12,41,Forward
2011-12,1610612737,26.0,348.0,57,103,0.553,0,1,0.0,22,30,0.733,26,51,77,24,10,14,16,21,136,Center-Forward
2007-08,1610612755,24.0,3242.0,582,1277,0.456,101,307,0.329,365,506,0.721,85,361,446,391,171,49,214,187,1630,Guard-Forward
1985-86,1610612742,27.0,1994.0,442,919,0.481,0,3,0.0,222,274,0.81,107,261,368,180,66,21,145,193,1106,Forward
2023-24,1610612746,34.0,674.0,87,153,0.569,0,6,0.0,70,99,0.707,60,174,234,55,14,17,36,68,244,Forward-Center
1999-00,1610612744,34.0,1108.0,192,508,0.378,56,161,0.348,45,54,0.833,10,81,91,170,37,3,64,93,485,Guard
1980-81,1610612737,29.0,1472.0,186,380,0.489,0,1,0.0,81,116,0.698,122,234,356,48,50,92,99,228,453,Forward
2003-04,1610612746,37.0,261.0,22,76,0.289,5,28,0.179,17,17,1.0,9,32,41,24,6,0,13,22,66,Forward-Guard
1976-77,1610612752,26.0,342.0,41,110,0.373,,,,22,31,0.71,30,70,100,24,9,1,,45,104,Forward
2003-04,1610612749,23.0,262.0,36,74,0.486,1,2,0.5,20,28,0.714,21,32,53,4,6,12,9,25,93,Forward
1974-75,1610612747,23.0,949.0,87,207,0.42,,,,72,122,0.59,106,244,350,66,25,32,,155,246,Forward
1991-92,1610612759,24.0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,Guard
1946-47,1610612752,28.0,0.0,71,274,0.259,,,,52,71,0.732,,,0.0,25,,,,57,194,Guard
1964-65,1610612764,25.0,2417.0,406,957,0.424,,,,212,281,0.754,,,235,296,,,,320,1024,Guard
1947-48,1610612752,20.0,,276,854,0.323,,,,119,183,0.65,,,,61,,,,102,671,Guard
2000-01,1610612751,23.0,223.0,18,48,0.375,0,0,0.0,10,24,0.417,22,31,53,1,2,14,4,23,46,Center
2021-22,1610612752,29.0,2358.0,402,965,0.417,241,619,0.389,80,113,0.708,34,176,210,171,79,20,105,180,1125,Guard-Forward
2005-06,1610612750,24.0,706.0,94,221,0.425,0,1,0.0,62,80,0.775,40,55,95,34,18,11,37,118,250,Forward
2023-24,1610612765,26.0,342.0,71,165,0.43,24,76,0.316,26,38,0.684,8,35,43,51,19,2,27,21,192,Guard
2005-06,1610612761,34.0,99.0,10,19,0.526,0,0,0.0,5,6,0.833,5,10,15,1,4,3,5,28,25,Center-Forward
2023-24,1610612737,26.0,414.0,34,90,0.378,2,10,0.2,13,17,0.765,11,40,51,92,11,3,20,25,83,Guard
1995-96,1610612751,28.0,1858.0,279,660,0.423,2,7,0.286,161,272,0.592,342,461,803,47,35,57,106,238,721,Forward
2016-17,1610612746,37.0,2157.0,359,870,0.413,116,322,0.36,174,203,0.857,17,112,129,214,61,14,134,115,1008,Guard
2011-12,1610612743,26.0,1287.0,201,463,0.434,33,127,0.26,90,130,0.692,43,107,150,88,72,17,56,113,525,Guard-Forward
1958-59,1610612747,24.0,1664.0,259,719,0.36,,,,164,218,0.752,,,250,205,,,,139,682,Guard
1946-47,1610612752,24.0,,201,695,0.289,,,,113,149,0.758,,,,37,,,,109,515,Guard
2016-17,1610612766,29.0,626.0,104,218,0.477,16,55,0.291,30,34,0.882,32,114,146,62,13,26,40,61,254,Forward-Center
1956-57,1610612765,25.0,1242.0,190,502,0.378,,,,97,143,0.678,,,146,141,,,,114,477,Guard
1996-97,1610612751,26.0,31.0,3,7,0.429,0,0,0.0,3,3,1.0,3,3,6,0,2,1,2,10,9,Center
2008-09,1610612765,30.0,630.0,82,207,0.396,41,120,0.342,19,25,0.76,28,79,107,22,7,4,17,43,224,Forward
2010-11,1610612753,35.0,171.0,13,38,0.342,7,23,0.304,0,0,0.0,3,19,22,24,8,0,11,6,33,Guard
1949-50,0,29.0,,46,184,0.25,,,,25,32,0.781,,,,25,,,,40,117,Forward
2023-24,1610612758,25.0,28.0,2,8,0.25,2,7,0.286,1,2,0.5,1,4,5,5,1,0,2,3,7,Guard
1991-92,1610612754,31.0,1299.0,168,359,0.468,0,2,0.0,58,71,0.817,98,283,381,102,52,34,98,207,394,Center
2013-14,1610612742,37.0,1973.0,330,811,0.407,146,371,0.394,161,196,0.821,67,217,284,212,61,35,108,209,967,Guard-Forward
2011-12,1610612744,24.0,732.0,145,296,0.49,55,121,0.455,38,47,0.809,15,73,88,138,39,8,65,62,383,Guard
1976-77,1610612741,30.0,3097.0,300,729,0.412,,,,238,306,0.778,108.0,262.0,370,636,129.0,16.0,,268,838,Guard
1950-51,1610612752,28.0,,211,656,0.322,,,,140,263,0.532,,,491,162,,,,269,562,Center
2020-21,1610612761,25.0,1006.0,89,233,0.382,45,137,0.328,44,55,0.8,29,124,153,89,52,18,54,116,267,Forward-Guard
2021-22,1610612748,23.0,128.0,5,21,0.238,1,4,0.25,2,5,0.4,9,14,23,7,5,3,2,16,13,Guard
2000-01,1610612744,26.0,1460.0,156,375,0.416,0,0,0.0,30,68,0.441,156,249,405,48,31,156,79,136,342,Center
1996-97,1610612751,33.0,75.0,13,37,0.351,0,0,0.0,14,19,0.737,13,19,32,5,1,1,2,14,40,Forward
1979-80,1610612739,32.0,1595.0,390,839,0.465,2.0,6.0,0.333,127,172,0.738,81.0,84.0,165,150,39.0,3.0,108.0,120,909,Guard
1968-69,1610612758,29.0,3075.0,555,1007,0.551,,,,247,327,0.755,,,1360,306,,,,206,1357,Forward
1980-81,1610612746,24.0,29.0,2,7,0.286,0,0,,0,0,,0,0,0,3,2,1,2,3,4,Guard
2011-12,1610612757,23.0,1791.0,289,641,0.451,107,274,0.391,133,159,0.836,81,190,271,84,57,60,90,105,818,Guard-Forward
1987-88,1610612764,24.0,769.0,144,300,0.48,4,18,0.222,35,49,0.714,70,90,160.0,39,10,12,50,107,327,Forward
2013-14,1610612756,24.0,1416.0,265,556,0.477,50,140,0.357,183,237,0.772,27,175,202,235,69,14,143,99,763,Guard
2004-05,1610612763,25.0,317.0,42,103,0.408,0,2,0.0,18,37,0.486,50,37,87,6,10,1,23,35,102,Forward
1995-96,1610612755,35.0,773.0,33,83,0.398,0,0,0.0,19,24,0.792,62,137,199,26,19,20,37,125,85,Center
2014-15,0,27.0,256.0,42,79,0.532,0,0,0.0,22,33,0.667,18,43,61,3,2,20,18,30,106,Center-Forward
2011-12,1610612747,32.0,1237.0,101,268,0.377,53,158,0.335,21,27,0.778,9,76,85,175,39,2,72,75,276,Guard
1976-77,1610612744,33.0,2904.0,682,1551,0.44,,,,359,392,0.916,73.0,349.0,422,475,172.0,58.0,,194,1723,Forward
2004-05,1610612766,27.0,1887.0,257,573,0.449,35,95,0.368,157,200,0.785,18,185,203,367,99,14,102,167,706,Guard
2005-06,1610612765,23.0,726.0,91,226,0.403,20,60,0.333,45,67,0.672,28,85,113,44,21,15,36,86,247,Guard-Forward
1985-86,1610612758,28.0,2417.0,510,1073,0.475,2,13,0.154,242,289,0.837,94,132,226,197,92,37,145,215,1264,Guard
1989-90,1610612754,30.0,1531.0,225,479,0.47,5,14,0.357,55,75,0.733,78,152,230,89,43,23,79,220,510,Forward
2001-02,1610612763,26.0,2238.0,376,985,0.382,127,430,0.295,80,101,0.792,22,173,195,519,111,7,214,102,959,Guard
2022-23,1610612740,29.0,458.0,89,169,0.527,3,11,0.273,81,104,0.779,58,122,180,33,17,13,39,64,262,Center-Forward
2013-14,1610612758,30.0,233.0,31,60,0.517,0,0,0.0,14,17,0.824,15,42,57,5,3,1,9,34,76,Forward
1964-65,1610612737,21.0,1243.0,140,375,0.373,,,,83,164,0.506,,,576,48,,,,161,363,Forward
2020-21,1610612757,26.0,107.0,9,18,0.5,0,1,0.0,9,16,0.563,11,15,26,13,2,4,2,15,27,Forward
1962-63,1610612738,23.0,2200.0,483,1085,0.445,,,,174,239,0.728,,,534,179,,,,189,1140,Forward
1986-87,0,23.0,72.0,6,21,0.286,0,0,0.0,1,2,0.5,3,5,8,7,5,1,4,14,13,Guard
2015-16,0,35.0,631.0,49,129,0.38,24,62,0.387,15,16,0.938,8,62,70,73,15,2,30,64,137,Guard
1988-89,0,32.0,1403.0,167,395,0.423,0,0,0.0,132,176,0.75,140,262,402,96,47,52,91,201,466,Forward
2010-11,1610612763,24.0,39.0,4,9,0.444,0,0,0.0,2,2,1.0,2,6,8,2,1,1,0,5,10,Forward
1999-00,1610612739,24.0,1754.0,230,558,0.412,2,10,0.2,140,184,0.761,38,155,193,458,107,21,157,185,602,Guard
1986-87,1610612755,29.0,1058.0,197,437,0.451,22,67,0.328,133,167,0.796,16,69,85,188,18,8,112,78,549,Guard
1949-50,1610612738,30.0,,120,347,0.346,,,,75,114,0.658,,,,108,,,,117,315,Forward
1982-83,1610612749,24.0,1885.0,272,514,0.529,0,0,0.0,130,242,0.537,168,400,568,111,50,177,186,328,674,Center-Forward
2021-22,1610612766,23.0,1768.0,250,532,0.47,110,301,0.365,58,81,0.716,82,255,337,147,57,61,82,152,668,Forward
1973-74,1610612738,30.0,2599.0,340,772,0.44,,,,264,337,0.783,334.0,581.0,915,186,63.0,20.0,,246,944,Forward
2008-09,1610612766,26.0,2691.0,433,772,0.561,0,0,0.0,219,369,0.593,275,552,827,53,48,136,144,247,1085,Center
1964-65,1610612738,30.0,1465.0,302,786,0.384,,,,143,176,0.813,,,336,72,,,,225,747,Forward
1998-99,1610612764,27.0,441.0,64,156,0.41,32,95,0.337,27,31,0.871,8,39,47,69,18,2,36,49,187,Guard
2022-23,0,31.0,2241.0,594,1203,0.494,188,496,0.379,247,273,0.905,59,245,304,331,66,45,128,165,1623,Guard
1981-82,1610612743,26.0,1699.0,250,495,0.505,0.0,3.0,0.0,160,217,0.737,140,283,423,152,92,36,100,229,660,Forward
1980-81,1610612739,23.0,542.0,76,153,0.497,0,1,0.0,22,27,0.815,12,27,39,117,13,1,31,35,174,Guard
2017-18,1610612753,30.0,1760.0,244,540,0.452,114,272,0.419,164,189,0.868,30,130,160,287,54,0,123,94,766,Guard
1998-99,1610612766,27.0,1157.0,164,368,0.446,28,78,0.359,153,191,0.801,30,88,118,125,90,34,72,86,509,Guard-Forward
2002-03,1610612747,25.0,1612.0,180,461,0.39,49,132,0.371,83,105,0.79,91,195,286,92,56,38,65,180,492,Forward
1991-92,1610612737,32.0,1601.0,424,914,0.464,37,128,0.289,294,352,0.835,103,192,295,158,52,24,122,77,1179,Forward
2023-24,1610612742,32.0,2120.0,392,976,0.402,211,597,0.353,144,169,0.852,22,232,254,139,42,6,69,106,1139,Guard-Forward
1996-97,1610612754,24.0,572.0,67,156,0.429,29,70,0.414,61,77,0.792,13,68,81,41,27,6,22,51,224,Guard
2005-06,1610612760,28.0,230.0,25,71,0.352,4,16,0.25,19,24,0.792,2,12,14,42,3,2,14,30,73,Guard
2024-25,1610612741,22.0,109.0,21,45,0.467,6,13,0.462,9,15,0.6,7,24,31,24,1,1,10,4,57,Guard
1967-68,1610612758,25.0,1068.0,193,455,0.424,,,,78,114,0.684,,,209,55,,,,141,464,Forward
2003-04,1610612757,28.0,1649.0,200,395,0.506,2,12,0.167,105,190,0.553,129,139,268,139,84,21,105,152,507,Forward
2021-22,1610612764,28.0,19.0,3,4,0.75,0,1,0.0,0,0,0.0,0,0,0,1,4,0,1,7,6,Guard
1986-87,1610612758,28.0,2457.0,606,1309,0.463,37,118,0.314,267,322,0.829,146,207,353,251,42,19,163,218,1516,Forward
1977-78,1610612745,27.0,33.0,7,11,0.636,,,,0,1,0.0,2,5,7,2,0,0,3.0,6,14,Forward
2016-17,1610612757,23.0,249.0,26,89,0.292,13,51,0.255,13,17,0.765,6,18,24,11,9,3,11,22,78,Forward
2005-06,1610612741,23.0,141.0,15,37,0.405,1,7,0.143,8,10,0.8,7,21,28,8,9,2,9,17,39,Guard
2002-03,1610612760,25.0,1812.0,291,667,0.436,16,55,0.291,134,181,0.74,88,247,335,95,47,21,74,136,732,Guard
1998-99,1610612746,32.0,842.0,96,219,0.438,0,11,0.0,55,87,0.632,16,42,58,124,27,3,61,54,247,Guard
2019-20,1610612765,29.0,188.0,34,51,0.667,2,5,0.4,6,13,0.462,14,34,48,11,8,10,15,23,76,Forward-Center
1990-91,1610612751,31.0,489.0,58,111,0.523,0,2,0.0,29,42,0.69,11,46,57,58,37,1,27,38,145,Guard
1988-89,1610612762,31.0,2382.0,466,1045,0.446,61,196,0.311,142,182,0.78,77,253,330,130,86,22,141,175,1135,Guard
2021-22,1610612753,26.0,65.0,11,25,0.44,4,10,0.4,0,0,0.0,6,9,15,0,0,1,0,4,26,Forward
2000-01,1610612764,29.0,1612.0,106,218,0.486,0,1,0.0,89,154,0.578,172,390,562,101,57,37,62,156,301,Forward
2004-05,1610612762,26.0,2304.0,354,756,0.468,17,63,0.27,329,387,0.85,194,422,616,166,32,68,141,227,1054,Center
1946-47,1610610034,24.0,,156,635,0.246,,,,68,105,0.648,,,,30,,,,106,380,Guard
1997-98,1610612738,24.0,2340.0,295,730,0.404,54,175,0.309,144,194,0.742,141,223,364,177,110,44,141,274,788,Forward
2013-14,1610612752,28.0,2421.0,396,955,0.415,189,480,0.394,90,138,0.652,35,261,296,219,65,20,108,196,1071,Guard
2003-04,1610612750,24.0,389.0,27,82,0.329,1,10,0.1,33,43,0.767,5,29,34,59,16,1,29,39,88,Guard
