age,education,education level,marital status,Occupation,relationship,race,sex,Investment profit,Investment loss,hours per week,native country,income
18,Some College Education,10,Never-married,Technical and Labor Occupations,Not-in-family,White,Female,0,0,35,United-States,<=50K
45,High School Graduate,9,Separated,Service Occupations,Unmarried,Black,Female,0,0,40,United-States,<=50K
61,High School Graduate,9,Separated,Technical and Labor Occupations,Unmarried,Asian-Pac-Islander,Male,0,0,45,United-States,>50K
57,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
35,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Wife,White,Female,7688,0,20,United-States,>50K
34,Vocational Associate Degree,11,Never-married,Management and Administrative Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Professional School,15,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,50,United-States,>50K
50,Vocational Associate Degree,11,Widowed,Management and Administrative Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
58,Master's Degree,14,Never-married,Management and Administrative Occupations,Not-in-family,White,Female,0,0,24,United-States,>50K
26,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,Black,Male,0,0,65,United-States,<=50K
37,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
26,Some College Education,10,Never-married,Service Occupations,Not-in-family,White,Female,0,0,48,United-States,<=50K
22,11th Grade,7,Never-married,Service Occupations,Own-child,White,Female,0,0,30,United-States,<=50K
48,Professional School,15,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,45,United-States,>50K
28,High School Graduate,9,Never-married,Service Occupations,Own-child,Black,Male,0,0,30,United-States,<=50K
40,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,50,United-States,<=50K
59,10th Grade,6,Married-spouse-absent,Service Occupations,Not-in-family,Asian-Pac-Islander,Male,0,0,40,India,<=50K
46,5th to 6th Grade,3,Never-married,Technical and Labor Occupations,Own-child,White,Female,0,0,40,Dominican-Republic,<=50K
28,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,46,United-States,<=50K
31,Vocational Associate Degree,11,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,45,United-States,<=50K
50,Master's Degree,14,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,1902,45,United-States,>50K
34,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,45,United-States,<=50K
56,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
58,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,45,United-States,<=50K
44,High School Graduate,9,Married-civ-spouse,Professional Occupations,Wife,White,Female,0,0,40,United-States,>50K
53,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,Black,Male,0,0,35,United-States,<=50K
45,Some College Education,10,Divorced,Management and Administrative Occupations,Unmarried,Black,Female,0,0,40,United-States,<=50K
38,High School Graduate,9,Never-married,Technical and Labor Occupations,Own-child,White,Female,0,0,40,United-States,<=50K
55,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,>50K
33,Bachelor's Degree,13,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,>50K
73,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,30,United-States,<=50K
48,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Wife,White,Female,0,0,20,United-States,>50K
59,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,>50K
22,Some College Education,10,Never-married,Professional Occupations,Own-child,White,Male,0,0,20,United-States,<=50K
72,Some College Education,10,Widowed,Professional Occupations,Not-in-family,White,Female,0,0,16,United-States,<=50K
36,Preschool Education,1,Never-married,Technical and Labor Occupations,Not-in-family,Black,Male,0,0,40,Puerto-Rico,<=50K
32,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,99999,0,50,United-States,>50K
49,10th Grade,6,Married-civ-spouse,Service Occupations,Husband,White,Male,0,0,40,United-States,<=50K
42,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,Black,Male,0,0,25,Jamaica,<=50K
37,1st to 4th Grade,2,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,85,Mexico,<=50K
44,9th Grade,5,Never-married,Service Occupations,Unmarried,Black,Female,0,0,40,United-States,<=50K
60,10th Grade,6,Divorced,Technical and Labor Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,99999,0,65,United-States,>50K
48,7th to 8th Grade,4,Married-spouse-absent,Technical and Labor Occupations,Unmarried,White,Male,0,0,40,United-States,<=50K
41,High School Graduate,9,Never-married,Management and Administrative Occupations,Not-in-family,White,Male,2174,0,40,United-States,<=50K
23,Some College Education,10,Never-married,Management and Administrative Occupations,Not-in-family,White,Male,0,0,45,United-States,<=50K
30,Vocational Associate Degree,11,Married-civ-spouse,Professional Occupations,Wife,White,Female,0,0,35,Germany,<=50K
19,Some College Education,10,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,20,United-States,<=50K
57,Bachelor's Degree,13,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,15024,0,50,United-States,>50K
31,High School Graduate,9,Married-civ-spouse,Service Occupations,Wife,Black,Female,0,0,35,United-States,<=50K
44,Bachelor's Degree,13,Divorced,Service Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Some College Education,10,Married-civ-spouse,Professional Occupations,Husband,White,Male,3103,0,40,United-States,>50K
44,5th to 6th Grade,3,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,Mexico,<=50K
32,11th Grade,7,Never-married,Technical and Labor Occupations,Other-relative,White,Male,0,0,40,United-States,<=50K
39,Bachelor's Degree,13,Divorced,Management and Administrative Occupations,Not-in-family,Asian-Pac-Islander,Female,0,0,24,Philippines,<=50K
36,10th Grade,6,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
57,Some College Education,10,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,>50K
38,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,50,United-States,>50K
42,11th Grade,7,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
41,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
36,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
65,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,6514,0,40,United-States,>50K
53,Some College Education,10,Divorced,Management and Administrative Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
39,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Wife,White,Female,0,0,50,Germany,>50K
21,Some College Education,10,Never-married,Management and Administrative Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Some College Education,10,Married-civ-spouse,Professional Occupations,Husband,Black,Male,7688,0,50,United-States,>50K
41,High School Graduate,9,Never-married,Technical and Labor Occupations,Own-child,Black,Female,0,0,35,United-States,<=50K
26,Bachelor's Degree,13,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,80,United-States,>50K
43,Professional School,15,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,1977,40,United-States,>50K
39,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,55,United-States,>50K
44,7th to 8th Grade,4,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,50,United-States,<=50K
44,Vocational Associate Degree,11,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
44,Master's Degree,14,Never-married,Professional Occupations,Not-in-family,White,Female,0,1669,40,United-States,<=50K
38,Bachelor's Degree,13,Never-married,Technical and Labor Occupations,Unmarried,White,Female,0,0,45,United-States,<=50K
54,Master's Degree,14,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,1887,44,United-States,>50K
34,High School Graduate,9,Never-married,Technical and Labor Occupations,Not-in-family,White,Female,0,0,35,United-States,<=50K
62,5th to 6th Grade,3,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,24,Mexico,<=50K
37,Bachelor's Degree,13,Never-married,Professional Occupations,Not-in-family,White,Female,0,1340,42,United-States,<=50K
42,Bachelor's Degree,13,Never-married,Management and Administrative Occupations,Own-child,White,Male,4650,0,35,United-States,<=50K
25,9th Grade,5,Never-married,Technical and Labor Occupations,Not-in-family,White,Male,0,0,15,United-States,<=50K
39,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,43,United-States,<=50K
64,High School Graduate,9,Divorced,Technical and Labor Occupations,Not-in-family,White,Male,0,0,40,United-States,>50K
38,Bachelor's Degree,13,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,55,United-States,>50K
39,High School Graduate,9,Divorced,Management and Administrative Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
35,Bachelor's Degree,13,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,45,United-States,>50K
32,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,50,United-States,<=50K
17,11th Grade,7,Never-married,Technical and Labor Occupations,Own-child,White,Male,0,0,16,United-States,<=50K
45,Academic Associate Degree,12,Divorced,Professional Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
58,11th Grade,7,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,50,United-States,<=50K
21,Some College Education,10,Never-married,Management and Administrative Occupations,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,High School Graduate,9,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,>50K
45,11th Grade,7,Married-civ-spouse,Service Occupations,Husband,Black,Male,0,0,50,United-States,<=50K
30,Professional School,15,Divorced,Professional Occupations,Not-in-family,White,Male,10520,0,50,United-States,>50K
58,5th to 6th Grade,3,Divorced,Technical and Labor Occupations,Not-in-family,Black,Male,0,0,40,United-States,<=50K
41,Some College Education,10,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,7688,0,50,United-States,>50K
46,Bachelor's Degree,13,Married-civ-spouse,Management and Administrative Occupations,Husband,White,Male,0,0,40,United-States,>50K
33,High School Graduate,9,Separated,Service Occupations,Own-child,White,Female,0,0,80,United-States,<=50K
35,Master's Degree,14,Never-married,Professional Occupations,Not-in-family,White,Male,0,0,45,United-States,>50K
50,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,50,United-States,>50K
21,High School Graduate,9,Never-married,Management and Administrative Occupations,Unmarried,White,Male,0,0,40,United-States,<=50K
29,Professional School,15,Divorced,Professional Occupations,Not-in-family,White,Male,99999,0,60,United-States,>50K
23,High School Graduate,9,Never-married,Technical and Labor Occupations,Not-in-family,White,Male,0,0,30,United-States,<=50K
28,High School Graduate,9,Never-married,Technical and Labor Occupations,Own-child,Black,Female,0,0,40,United-States,<=50K
46,Bachelor's Degree,13,Married-civ-spouse,Service Occupations,Husband,White,Male,0,0,40,United-States,>50K
41,Master's Degree,14,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,50,United-States,<=50K
39,Academic Associate Degree,12,Married-civ-spouse,Service Occupations,Husband,White,Male,0,0,52,United-States,<=50K
28,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,40,United-States,<=50K
31,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,40,United-States,<=50K
23,Bachelor's Degree,13,Never-married,Management and Administrative Occupations,Own-child,White,Female,0,0,50,United-States,<=50K
56,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,40,United-States,>50K
50,Professional School,15,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,45,United-States,>50K
39,12th Grade,8,Never-married,Technical and Labor Occupations,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,7th to 8th Grade,4,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,38,United-States,<=50K
17,High School Graduate,9,Never-married,Service Occupations,Own-child,White,Male,0,0,40,United-States,<=50K
37,High School Graduate,9,Divorced,Management and Administrative Occupations,Unmarried,White,Female,0,0,40,United-States,<=50K
26,Bachelor's Degree,13,Married-civ-spouse,Professional Occupations,Husband,White,Male,0,0,28,El-Salvador,<=50K
33,High School Graduate,9,Married-civ-spouse,Technical and Labor Occupations,Husband,White,Male,0,0,65,United-States,<=50K
37,Academic Associate Degree,12,Married-civ-spouse,Management and Administrative Occupations,Wife,White,Female,0,0,40,United-States,>50K
